Date,2B76.DE,2B78.DE,2B7J.DE,2B7K.DE,36BZ.DE,3DGL.DE,4BRZ.DE,4GLD.DE,4UBB.DE,4UBF.DE,4UBH.DE,4UBQ.DE,5ESG.DE,6TVM.DE,84X0.DE,8PSG.DE,A,A4H7.DE,A4H8.DE,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ACWIA.MI,ADBE,ADI,ADM,ADP,ADSK,AE5A.DE,AE5B.DE,AEE,AEGE.DE,AEP,AES,AFL,AHYQ.DE,AIFS.DE,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AME6.DE,AMED.DE,AMEM.DE,AMEW.DE,AMGN,AMP,AMT,AMZN,ANET,AON,AOS,APA,APD,APH,APO,APP,APTV,ARE,ARES,ASR3.DE,ASR5.DE,ASRE.DE,ASRI.DE,ASWC.DE,ATO,AUM5.DE,AVB,AVGO,AVY,AWDT.DE,AWESG.MI,AWK,AXON,AXP,AYE2.DE,AYEM.DE,AYEW.DE,AZO,BA,BAC,BALL,BAX,BBY,BDX,BEN,BF-B,BG,BIIB,BJLG.DE,BKNG,BKR,BLDR,BLK,BMY,BNY,BR,BRK-B,BRO,BSX,BX,BXP,C,CAH,CARR,CASY,CAT,CB,CB3G.DE,CBOE,CBRE,CBU5.DE,CBUC.DE,CBUJ.DE,CBUK.DE,CCI,CCL,CDNS,CDW,CEBL.DE,CEG,CEMS.DE,CEUG.DE,CF,CFG,CHD,CHRW,CHTR,CI,CIEN,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMOD.L,CMS,CNC,CNP,COF,COHR,COIN,COO,COP,COR,COST,CPAY,CPRT,CPT,CRH,CRL,CRM,CRWD,CSCO,CSGP,CSX,CSY1.DE,CSY2.DE,CTAS,CTSH,CTVA,CVNA,CVS,CVX,D,D500.DE,D5BG.DE,D5BH.DE,D5BM.DE,D6RP.DE,DAL,DASH,DBXD.DE,DBXJ.DE,DBXP.DE,DBXW.DE,DD,DDOG,DE,DECK,DELL,DFEN.DE,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,E500.DE,EA,EBAY,ECHO,ECL,ECR3.DE,ED,EDM2.DE,EDM4.DE,EDM6.DE,EDMJ.DE,EDMU.DE,EDMW.DE,EEDM.L,EEUX.DE,EFX,EG,EGEE.DE,EIX,EJAP.DE,EL,ELFW.DE,ELV,EME,EMKX.DE,EMMUSC.MI,EMNU.DE,EMR,EMUX.DE,EMWE.DE,EMXC.DE,EMXU.DE,ENOA.DE,EOG,EQIX,EQQB.DE,EQQQ.DE,EQR,EQT,ERIE,ERNX.DE,ES,ESAP.DE,ESEE.DE,ESGU.DE,ESS,ETLQ.DE,ETLS.DE,ETN,ETR,EUN2.DE,EUN4.DE,EUN5.DE,EUNA.DE,EUNH.DE,EUNK.DE,EUNL.DE,EUNM.DE,EUNN.DE,EUNS.DE,EUNT.DE,EUNW.DE,EVRG,EW,EXC,EXE,EXI2.DE,EXPD,EXPE,EXR,EXS1.DE,EXSA.DE,EXSI.DE,EXUS.DE,EXV1.DE,EXW1.DE,EXXT.DE,F,F500.DE,F50A.DE,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FICO,FIS,FISV,FITB,FIX,FLEX,FLXK.DE,FOX,FOXA,FRNE.DE,FRT,FSLR,FTNT,FTV,FUSD.DE,FUSR.DE,FWIA.DE,FYER.DE,G2X.DE,GD,GDDY,GE,GEHC,GEN,GERD.DE,GEV,GILD,GIS,GL,GLDA.DE,GLW,GM,GNRC,GOAI.DE,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,H410.DE,H4ZF.DE,H4ZJ.DE,HAL,HAS,HBAN,HCA,HD,HIG,HII,HLT,HON,HOOD,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,I500.DE,IB28.DE,IBCD.DE,IBCF.DE,IBCH.DE,IBKR,IBM,ICE,IDXX,IE3E.DE,IEX,IFF,INCY,INTC,INTU,INVH,IP,IQQE.DE,IQQH.DE,IQQJ.DE,IQQW.DE,IQQY.DE,IQSA.DE,IQV,IR,IRM,IS0E.DE,IS3M.DE,IS3N.DE,IS3Q.DE,IS3R.DE,IS3S.DE,ISPA.DE,ISRG,IT,ITW,IUS3.DE,IUS7.DE,IUSA.DE,IUSK.DE,IUSL.DE,IUSM.DE,IUSN.DE,IUSP.DE,IUSQ.DE,IUST.DE,IUSZ.DE,IVOA.DE,IVZ,J,JBEM.DE,JBHT,JBL,JCI,JEDI.DE,JEQP.DE,JEST.DE,JKHY,JNJ,JPM,JREE.DE,JREG.DE,JREM.DE,JREU.DE,JRGD.DE,JRUD.DE,JUHE.DE,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KO,KR,KVUE,L,L0CK.DE,L8I3.DE,LBNK.DE,LCUJ.DE,LDOS,LEAD.DE,LEN,LGQG.DE,LH,LHX,LII,LIN,LITE,LLY,LMT,LNT,LOW,LRCX,LSMC.DE,LULU,LUV,LVS,LWCR.DE,LYB,LYBK.DE,LYEB.DE,LYM8.DE,LYM9.DE,LYMS.DE,LYP6.DE,LYPG.DE,LYPS.DE,LYSX.DE,LYV,LYYA.DE,LYYB.DE,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDBE.DE,MDLZ,MDT,MET,META,MGM,MIVB.DE,MKC,MLM,MMM,MNST,MO,MOS,MPC,MPWR,MRK,MRNA,MRSH,MRVL,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MWOP.DE,MWRE.DE,N1ES.DE,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OM3F.DE,OM3L.DE,OM3Y.DE,OMC,ON,ORCL,ORLY,OTIS,OXY,P500.DE,PABW.DE,PANW,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PJSR.DE,PKG,PLD,PLTR,PM,PNC,PNR,PNW,PODD,PPFB.DE,PPG,PPL,PR10.DE,PR1J.DE,PRU,PSA,PSKY,PSX,PTC,PWR,PYPL,QCOM,QDV5.DE,QDVE.DE,QDVG.DE,QDVI.DE,QDVL.DE,QDVR.DE,QDVS.DE,QDVW.DE,RARE.MI,RCL,REG,REGN,RENW.L,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,S500H.MI,S5SG.DE,S6DW.DE,SADM.DE,SBAC,SBUX,SC0H.DE,SC0J.DE,SCHW,SEAC.DE,SEC0.DE,SECA.DE,SGAJ.DE,SGAS.DE,SHW,SJM,SLB,SLMA.DE,SLMC.DE,SLMG.DE,SLUS.DE,SMCI,SNA,SNAW.DE,SNPS,SO,SOLV,SPG,SPGI,SPPW.DE,SPPY.DE,SPY5.DE,SPYD.DE,SPYI.DE,SPYL.DE,SPYY.DE,SRE,STE,STLD,STT,STX,STZ,SUA0.DE,SW,SWK,SWKS,SXR1.DE,SXR4.DE,SXR7.DE,SXR8.DE,SXRG.DE,SXRL.DE,SXRM.DE,SXRT.DE,SXRV.DE,SXRW.DE,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TGT,TJX,TKO,TMO,TMUS,TPL,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TSWE.DE,TT,TTD,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UEF5.DE,UET5.DE,UETW.DE,UHS,UIMI.DE,UIMM.DE,ULTA,UNH,UNP,UPS,URI,USB,USEE.DE,USPY.DE,V,V3AA.DE,V50A.DE,VAGY.DE,VDIV.DE,VECA.DE,VECP.DE,VEEV,VERX.DE,VFEM.DE,VGEA.DE,VGEU.DE,VGVE.DE,VGVF.DE,VGWD.DE,VGWE.DE,VGWL.DE,VICI,VJPN.DE,VLO,VLTO,VMC,VNRA.DE,VNRT.DE,VRSK,VRSN,VRT,VRTX,VST,VTR,VTRS,VUCE.DE,VUKE.DE,VUSA.DE,VVSM.DE,VWCE.DE,VWCG.DE,VZ,WAB,WAT,WBD,WDAY,WDC,WEBG.DE,WEBH.DE,WEC,WELE.DE,WELK.DE,WELL,WELU.DE,WFC,WM,WMB,WMT,WOEE.DE,WRB,WSM,WST,WTI2.DE,WTW,WY,WYNN,XAIX.DE,XAMB.DE,XB4F.DE,XD9U.DE,XDEQ.DE,XDEV.DE,XDEW.DE,XDWD.DE,XDWH.DE,XDWL.DE,XDWT.DE,XEL,XEON.DE,XESC.DE,XESX.DE,XEWE.DE,XGDU.DE,XMAW.DE,XMEU.DE,XMLD.DE,XMME.DE,XMUS.DE,XOM,XRS2.DE,XRSM.MI,XSX6.DE,XSXD.DE,XUSW.DE,XWD1.DE,XXSC.DE,XYL,XYZ,XZE5.DE,XZEM.DE,XZEU.DE,XZEW.DE,XZMJ.DE,XZMU.DE,XZW0.DE,XZWE.DE,YCSH.DE,YUM,ZBH,ZBRA,ZPA5.DE,ZPAB.DE,ZPRR.DE,ZTS,^FTSE,^GSPC,^STOXX50E
2024-07-15,12.539999961853027,7.078999996185303,8.280110359191895,11.236000061035156,3.736999988555908,,36.89500045776367,71.75499725341797,29.674999237060547,14.194000244140623,20.26499938964844,38.02000045776367,71.77999877929688,51.53120422363281,5.133999824523926,215.1999969482422,128.97488403320312,51.72600173950195,50.83399963378906,232.3869476318359,158.46678161621094,147.22000122070312,99.44064331054688,92.3893051147461,305.8231811523437,171.30999755859375,565.7100219726562,230.6092071533203,59.0987663269043,231.2871551513672,253.1699981689453,43.41527557373047,110.17193603515624,68.65088653564453,4.441500186920166,84.95435333251953,15.321617126464844,89.57579040527344,92.1712646484375,,74.22946166992188,166.0572967529297,265.3423156738281,96.26000213623048,92.2908706665039,240.27000427246097,160.51539611816406,119.9888687133789,241.4803009033203,45.42910003662109,179.8300018310547,169.90211486816406,127.4000015258789,300.25,5.115600109100342,528.1199951171875,310.499755859375,434.388916015625,194.71539306640625,192.72000122070312,90.1050033569336,293.6010437011719,84.42345428466797,28.88157844543457,246.9601593017578,68.6067886352539,118.96534729003906,87.93000030517578,72.26000213623047,113.191162109375,137.17623901367188,9.047271728515623,8.522347450256348,9.339200019836426,9.963199615478516,10.062000274658203,115.45907592773438,101.25499725341795,189.2603302001953,168.25563049316406,210.1027069091797,,16.00366973876953,129.7792205810547,308.6400146484375,238.82589721679688,5.301199913024902,6.2220001220703125,12.891948699951172,2941.4599609375,179.11000061035156,40.016231536865234,59.39852142333984,32.910552978515625,77.29368591308594,170.14892578125,20.747821807861328,41.45439910888672,103.83356475830078,221.5800018310547,10.3125,160.89801025390625,34.31242752075195,153.1699981689453,788.8726806640625,36.58900451660156,62.883914947509766,200.81103515625,434.4200134277344,91.90005493164062,78.0199966430664,124.39559936523438,62.0018310546875,61.61162185668945,91.3388671875,65.77365112304688,376.5189208984375,336.6001892089844,255.2904052734375,214.52999877929688,169.72857666015625,95.8499984741211,97.39800262451172,5.9629998207092285,4.6510748863220215,3.1695001125335693,92.98403930664062,18.124691009521484,315.6300048828125,225.4144287109375,168.05999755859375,210.3602905273437,8.71399974822998,338.6499938964844,67.61711120605469,35.9899787902832,98.74114990234376,83.57707214355469,324.5899963378906,318.53778076171875,48.91999816894531,117.74810791015624,92.85308074951172,124.2558364868164,33.64542007446289,181.4529724121093,56.61000061035156,278.37359619140625,22.84000015258789,56.75615692138672,66.0,26.921371459960938,140.55027770996094,79.44000244140625,242.8500061035156,88.66999816894531,107.5386199951172,218.6480865478516,839.637939453125,289.6300048828125,54.720001220703125,101.40235137939452,77.81497955322266,216.25,249.2718963623047,94.34249877929688,45.198917388916016,76.01000213623047,33.60865783691406,,,175.69874572753906,69.86823272705078,51.82840347290039,28.417999267578125,54.098854064941406,145.0969696044922,46.6207389831543,46.915035247802734,152.8350067138672,72.62999725341797,102.43499755859376,33.72504806518555,41.88835144042969,105.6500015258789,175.16000366210938,76.37000274658203,166.0749969482422,103.47000122070312,96.87336730957033,129.4149932861328,361.9710083007813,149.92999267578125,132.83328247070312,29.600000381469727,121.19694519042967,139.38832092285156,148.886474609375,243.1451110839844,94.6623992919922,150.51791381835938,103.83000183105467,18.1573543548584,181.10659790039065,47.110836029052734,466.8782348632813,134.67398071289062,105.8935089111328,98.06401824951172,135.9499969482422,45.373722076416016,113.01000213623048,43.92300033569336,143.6873779296875,52.12703704833984,19.93000030517578,236.941162109375,51.16600036621094,84.42018127441406,5.401999950408936,7.7870001792907715,7.636000156402588,6.506999969482422,9.359000205993652,8.281000137329102,5.147245407104492,15.815999984741213,254.64453125,383.00201416015625,,65.80360412597656,15.178000450134276,97.4153823852539,33.383506774902344,511.6619567871094,379.0158081054687,11.248000144958496,10.666000366210938,6.475247859954834,113.07036590576172,15.062000274658203,19.916000366210938,25.94499969482422,43.45500183105469,23.190000534057617,124.26056671142578,770.8551025390625,319.6000061035156,456.5925598144531,62.57167053222656,35.851402282714844,361.9962463378906,5.284999847412109,54.04335403442383,22.54700088500977,25.86100006103516,77.79000091552734,256.51373291015625,18.224000930786133,20.479999542236328,319.0067443847656,50.428314208984375,48.474571228027344,103.44988250732422,111.90089416503906,4.746500015258789,105.7655258178711,79.79000091552734,96.36000061035156,37.08399963378906,51.58599853515625,100.39414978027344,100.45079040527344,82.49092864990234,50.109004974365234,89.5,32.83474349975586,79.16746520996094,83.44784545898438,116.29229736328124,130.89637756347656,148.8484649658203,154.9199981689453,48.91619110107422,49.09190368652344,29.88500022888184,18.395353317260746,48.08074569702149,181.9266052246093,12.573869705200195,150.6199951171875,,199.3679351806641,32.49771499633789,49.27874755859375,417.46038818359375,235.91346740722656,35.827816009521484,178.7899932861328,1590.030029296875,72.32620239257812,155.38999938964844,36.53997421264648,320.7688903808594,30.280000686645508,32.9900016784668,32.79774475097656,35.24538040161133,106.3499984741211,97.74655151367188,213.4199981689453,59.900001525878906,56.95079803466797,9.45203971862793,9.22700023651123,6.142000198364258,4.44350004196167,38.7599983215332,274.7109069824219,146.7899932861328,157.7369384765625,79.915771484375,24.43021774291992,11.12399959564209,176.69329833984375,66.85601806640625,56.82222366333008,85.3639907836914,88.625,44.19044876098633,48.34418487548828,154.82000732421875,100.33999633789062,186.7575531005859,185.10272216796875,132.0798797607422,97.19725036621094,164.77513122558594,472.6034240722656,927.218505859375,9.886238098144531,51.44155502319336,32.70197296142578,33.53053283691406,55.14149475097656,12.712084770202637,312.3382568359375,340.9540710449219,99.24479675292967,245.0159912109375,221.9862518310547,204.38113403320312,23.940000534057617,20.408262252807617,34.189598083496094,27.94555854797364,65.83999633789062,16.012468338012695,177.65037536621094,365.394775390625,373.7654724121094,78.48623657226562,8.472000122070312,4.807021617889404,85.09519958496094,118.8249969482422,89.72799682617188,30.83551597595215,173.07830810546875,144.33119201660156,482.7000122070313,5.219200134277344,200.81903076171875,92.16608428955078,64.25,34.242774963378906,646.6936645507812,32.65062713623047,40.62583923339844,38.54079818725586,7.171543121337891,16.065431594848633,69.62060546875,30.79580307006836,69.23999786376953,225.88999938964844,98.47261810302734,91.8657455444336,15.482000350952148,95.42453002929688,32.49800109863281,63.7599983215332,73.69000244140625,40.380001068115234,26.783641815185547,437.25,455.0199890136719,234.9945373535156,82.68424987792969,71.76810455322266,50.58040237426758,71.0999984741211,67.76000213623047,145.6450653076172,6.829999923706055,36.97377014160156,79.98999786376953,218.82000732421875,8.855371475219727,5.297599792480469,14.927371978759766,117.3931884765625,9.221199989318848,166.21923828125,114.87982940673828,68.38688659667969,22.299999237060547,,104.22000122070312,162.7803192138672,141.00765991210938,201.5803680419922,43.52000045776367,45.540000915527344,29.114999771118164,51.84000015258789,42.72413635253906,48.04214477539063,46.32500076293945,30.759876251220703,14.170028686523438,145.52999877929688,28.73233795166016,19.15702438354492,113.55944061279295,84.47663116455078,129.75430297851562,18.48941802978516,59.91152191162109,49.98181915283203,16.678050994873047,77.00536346435547,7.472000122070312,108.65499877929688,31.674999237060547,16.901500701904297,145.83035278320312,34.599998474121094,148.73973083496094,269.8999938964844,202.8944854736328,226.20050048828125,553.9915771484375,426.9979553222656,57.970001220703125,937.3682250976562,440.0902404785156,50.19863128662109,223.4745178222656,105.0961456298828,54.0,283.7200012207031,26.580211639404297,40.53557968139648,483.2000122070313,82.62741088867188,162.72000122070312,145.88999938964844,64.57688903808594,26.3680419921875,75.80000305175781,240.8999938964844,828.4000244140625,52.195350646972656,53.7400016784668,98.37999725341795,324.82684326171875,479.2964782714844,438.7254943847656,129.93846130371094,242.0975036621093,68.15265655517578,239.93687438964844,87.22169494628906,573.3275146484375,439.723876953125,9.767800331115724,60.460445404052734,72.25518035888672,70.21033477783203,492.8515319824219,46.150001525878906,84.9000015258789,68.87181091308594,550.3637084960938,98.78904724121094,49.86000061035156,41.5111083984375,27.029237747192383,159.95936584472656,857.7605590820312,119.92619323730467,121.4800033569336,211.27566528320312,73.2023696899414,99.59679412841795,488.8043823242187,446.9360656738281,386.174560546875,149.4661865234375,1358.5400390625,130.0520477294922,88.70999908447266,,54.63999938964844,19.56999969482422,61.42794799804688,230.27703857421875,66.9744873046875,45.86076354980469,65.6449966430664,28.0822982788086,67.94860076904297,417.9136352539063,153.57000732421875,73.18624877929688,218.6594390869141,125.60286712646484,85.71133422851562,159.9372100830078,128.2286376953125,8068.9599609375,27.955219268798828,27.285097122192383,272.7377014160156,50.18649291992188,192.85166931152344,76.69581604003906,4.389049053192139,8.992021560668945,5.307997226715088,87.22053527832031,76.37000274658203,139.99285888671875,69.49400329589844,95.87735748291016,59.57613754272461,1015.5999755859376,74.6500015258789,170.4550018310547,113.56546020507812,97.9093780517578,17.39731788635254,70.00369262695312,152.07955932617188,25.4946517944336,80.07479095458984,156.16049194335938,199.77850341796875,534.5117797851562,114.44988250732422,101.56999969482422,176.8978271484375,113.36473083496094,28.670000076293945,97.5691909790039,159.17745971679688,78.39743041992188,73.50334930419922,198.8699951171875,43.40399932861328,124.56616973876952,26.257652282714844,43.84600067138672,27.49703025817871,113.6925048828125,279.25738525390625,11.191317558288574,130.6818389892578,184.52999877929688,256.6972351074219,59.9507942199707,199.4984893798828,9.41800022125244,30.59000015258789,10.656000137329102,9.029999732971191,4.64534330368042,14.33199977874756,6.730999946594238,6.202325344085693,23.9950008392334,163.10455322265625,59.3770637512207,1073.2457275390625,10.010000228881836,19.35559844970703,117.84358978271484,166.7564239501953,201.5061798095703,276.1637268066406,47.13176345825195,551.0228271484375,145.15966796875,196.8145751953125,97.96858215332033,107.52507019042967,82.70999908447266,32.48500061035156,8.10435962677002,51.81999969482422,201.5671234130859,69.15577697753906,148.6300048828125,103.30999755859376,73.10393524169922,30.114999771118164,8.015999794006348,4.24459981918335,6.355999946594238,10.491999626159668,312.93994140625,107.4564971923828,45.38792037963867,8.368000030517578,8.52299976348877,4.407599925994873,9.621644973754885,89.76799774169922,256.9089660644531,9.053000450134276,616.010009765625,74.9759521484375,48.220001220703125,136.3408660888672,449.4712829589844,35.17399978637695,37.25,506.8885803222656,63.29541015625,8.605999946594238,12.544500350952148,211.75,71.55165100097656,216.55674743652344,128.3373260498047,74.52730560302734,105.11083221435548,238.15858459472656,5.053599834442139,45.96403884887695,79.87678527832031,107.3728485107422,167.4600067138672,525.3400268554688,177.67999267578125,546.9199829101562,471.8500061035156,132.5,143.5050048828125,183.8800048828125,1073.199951171875,186.52000427246097,48.934120178222656,322.338134765625,67.94273376464844,16.94779396057129,47.67287063598633,1100.6224365234375,394.8699951171875,76.36649322509766,151.91790771484375,158.3461151123047,37.740867614746094,139.99050903320312,111.0047836303711,104.38419342041016,540.9354858398438,175.93055725097656,271.21630859375,40.99589920043945,128.81346130371094,57.290000915527344,107.37599182128906,206.5709381103516,52.18625259399414,252.63999938964844,53.7567253112793,31.09122467041016,335.46295166015625,100.08999633789062,153.30999755859375,190.6620330810547,90.91553497314452,520.9099731445312,44.31999969482422,72.29000091552734,37.54193115234375,11.88771629333496,16.888925552368164,29.93600082397461,177.2027130126953,97.11504364013672,148.7980499267578,395.1600036621094,492.6256713867187,225.59776306152344,127.60382080078124,695.1898803710938,38.959468841552734,,22.364999771118164,264.4239196777344,5.802000045776367,126.54000091552734,51.60599899291992,35.65592956542969,49.98699951171875,44.98264694213867,185.7400054931641,38.40321350097656,53.83391571044922,23.222999572753903,37.85807037353515,93.51264190673828,99.01000213623048,58.35536956787109,67.05000305175781,120.85359954833984,26.95341682434082,32.907901763916016,140.64219665527344,97.08920288085938,250.15196228027344,126.6999969482422,122.77722930908205,273.4092102050781,174.25645446777344,87.67434692382812,490.8500061035156,85.1432113647461,49.83649826049805,10.10571575164795,51.41999816894531,39.51654815673828,96.2364501953125,44.31999969482422,124.76000213623048,45.48500061035156,35.77793502807617,162.5657501220703,302.92999267578125,7.420000076293945,232.47000122070312,59.305206298828125,10.039679527282717,32.959999084472656,74.34867095947266,11.402000427246094,13.211999893188477,101.71642303466795,19.64200019836425,55.16452026367188,209.6090545654297,39.77168655395508,68.33113098144531,,51.28423309326172,150.283935546875,318.1246643066406,60.95000076293945,257.0889892578125,27.277233123779297,82.88761138916016,124.55999755859376,97.55999755859376,133.28262329101562,149.75999450683594,64.91999816894531,41.58000183105469,84.05999755859375,105.3249969482422,50.90999984741211,87.08776092529297,86.45999908447266,49.93723678588867,142.53500366210938,84.0999984741211,49.71761322021485,10.675999641418455,34.38999938964844,37.71500015258789,91.0500030517578,18.86000061035156,53.672000885009766,151.80499267578125,107.88898468017578,292.95001220703125,43.97700119018555,127.8000030517578,11.119254112243652,92.05919647216795,19.68233299255371,59.97999954223633,133.96005249023438,72.05999755859375,44.8849983215332,43.65999984741211,31.540000915527344,41.48500061035156,21.57999992370605,56.93000030517578,39.10499954223633,70.58999633789062,,123.06402587890624,104.45569610595705,327.5,34.29999923706055,31.145000457763672,57.59000015258789,173.317626953125,8183.0,5631.22021484375,4983.10986328125
