Date,ESGU,SPY
2021-12-15,100.5509033203125,441.2463073730469
2021-12-16,99.55143737792969,437.35516357421875
2021-12-17,98.6368408203125,432.7005615234375
2021-12-20,97.53362274169922,428.0993957519531
2021-12-21,99.27799224853516,435.70196533203125
2021-12-22,100.23974609375,440.0584716796875
2021-12-23,100.86206817626953,442.7964782714844
2021-12-27,102.26698303222656,449.06304931640625
2021-12-28,102.14442443847656,448.69598388671875
2021-12-29,102.2292709350586,449.27001953125
2021-12-30,102.05012512207031,448.028076171875
2021-12-31,101.73897552490234,446.89892578125
2022-01-03,102.24813079833984,449.4864807128906
2022-01-04,102.0689926147461,449.3358459472656
2022-01-05,99.91918182373047,440.7076416015625
2022-01-06,99.8531494140625,440.2936706542969
2022-01-07,99.40057373046875,438.552978515625
2022-01-10,99.31571197509766,438.0072326660156
2022-01-11,100.24918365478516,441.9967956542969
2022-01-12,100.48490905761719,443.19171142578125
2022-01-13,98.93855285644531,437.0850830078125
2022-01-14,98.85367584228516,437.2639465332031
2022-01-18,97.07160949707031,429.52008056640625
2022-01-19,96.01556396484375,425.06024169921875
2022-01-20,95.04437255859375,420.3555603027344
2022-01-21,93.13029479980469,412.1037902832031
2022-01-24,93.545166015625,413.85382080078125
2022-01-25,92.31938171386719,408.8011474609375
2022-01-26,91.90451049804688,407.7755126953125
2022-01-27,91.4896469116211,405.76190185546875
2022-01-28,93.75260925292969,415.8392639160156
2022-01-31,95.61955261230469,423.328857421875
2022-02-01,96.29842376708984,426.1893005371094
2022-02-02,96.92076110839844,430.3293762207031
2022-02-03,94.55406188964844,420.2144470214844
2022-02-04,95.09152221679688,422.19036865234375
2022-02-07,94.84636688232422,420.8354187011719
2022-02-08,95.63838958740234,424.2980651855469
2022-02-09,97.07160949707031,430.5081481933594
2022-02-10,95.35553741455078,422.77374267578125
2022-02-11,93.44144439697266,414.4371643066406
2022-02-14,93.10200500488281,413.0823059082031
2022-02-15,94.67664337158203,419.74407958984375
2022-02-16,94.67664337158203,420.2144470214844
2022-02-17,92.53624725341797,411.2381286621094
2022-02-18,91.89508819580078,408.57525634765625
2022-02-22,90.87673950195312,404.1906433105469
2022-02-23,89.20781707763672,397.02081298828125
2022-02-24,90.78245544433594,402.99560546875
2022-02-25,92.72484588623047,411.8873596191406
2022-02-28,92.55512237548828,410.83349609375
2022-03-01,91.19732666015625,404.576416015625
2022-03-02,92.80970764160156,412.0190124511719
2022-03-03,92.30054473876953,409.9678039550781
2022-03-04,91.40479278564453,406.6370849609375
2022-03-07,88.7175064086914,394.6497802734375
2022-03-08,88.019775390625,391.6576232910156
2022-03-09,90.45243835449219,402.15826416015625
2022-03-10,89.89613342285156,400.34228515625
2022-03-11,88.63264465332031,395.251953125
2022-03-14,87.81230926513672,392.3632507324219
2022-03-15,89.75469207763672,400.99151611328125
2022-03-16,91.9610824584961,409.88311767578125
2022-03-17,93.16798400878906,415.01116943359375
2022-03-18,94.29004669189453,419.55670166015625
2022-03-21,94.23347473144531,419.4339904785156
2022-03-22,95.40266418457031,424.34197998046875
2022-03-23,94.19576263427734,418.8771057128906
2022-03-24,95.59765625,425.19146728515625
2022-03-25,95.9665756225586,427.2678527832031
2022-03-28,96.67604064941406,430.3070983886719
2022-03-29,98.02874755859375,435.6302795410156
2022-03-30,97.34766387939453,432.9404296875
2022-03-31,95.8719711303711,426.2768249511719
2022-04-01,96.08954620361328,427.4850158691406
2022-04-04,97.03550720214844,431.1471252441406
2022-04-05,95.72064208984375,425.701171875
2022-04-06,94.5381851196289,421.4444274902344
2022-04-07,95.00171661376953,423.568115234375
2022-04-08,94.69900512695312,422.4355163574219
2022-04-11,93.07197570800781,415.21502685546875
2022-04-12,92.65574645996094,413.67657470703125
2022-04-13,93.80036163330078,418.4146423339844
2022-04-14,92.55170440673828,413.20458984375
2022-04-18,92.49493408203125,413.37457275390625
2022-04-19,94.11253356933594,420.04754638671875
2022-04-20,93.99900817871094,419.7361145019531
2022-04-21,92.47602081298828,413.4595031738281
2022-04-22,89.97872161865234,402.11456298828125
2022-04-25,90.52735900878906,404.4458312988281
2022-04-26,87.90709686279297,392.7326965332031
2022-04-27,88.09626007080078,393.8370361328125
2022-04-28,90.39493560791016,403.7851867675781
2022-04-29,87.03681182861328,388.8629150390625
2022-05-02,87.65168762207031,391.2037048339844
2022-05-03,88.07734680175781,392.9970397949219
2022-05-04,90.6787338256836,404.9649658203125
2022-05-05,87.28276824951172,390.5712890625
2022-05-06,86.65843200683594,388.2400207519531
2022-05-09,83.77330017089844,375.80963134765625
2022-05-10,83.97193908691406,376.6779479980469
2022-05-11,82.49625396728516,370.69403076171875
2022-05-12,82.54354858398438,370.30706787109375
2022-05-13,84.67193603515625,379.1603088378906
2022-05-16,84.22734832763672,377.621826171875
2022-05-17,86.06250762939453,385.38958740234375
2022-05-18,82.51517486572266,369.8538818359375
2022-05-19,82.0043716430664,367.5887756347656
2022-05-20,82.19354248046875,367.7492370605469
2022-05-23,83.65032958984375,374.6298522949219
2022-05-24,82.87464141845703,371.7699890136719
2022-05-25,83.65032958984375,375.0545959472656
2022-05-26,85.40032196044922,382.54864501953125
2022-05-27,87.56655883789062,391.93988037109375
2022-05-31,86.95166778564453,389.74072265625
2022-06-01,86.28005981445312,386.5883483886719
2022-06-02,88.0584487915039,393.9503479003906
2022-06-03,86.56383514404297,387.48492431640625
2022-06-06,86.7908706665039,388.664794921875
2022-06-07,87.70844268798828,392.3929748535156
2022-06-08,86.7908706665039,388.1267395019531
2022-06-09,84.65225982666016,378.8960266113281
2022-06-10,82.11895751953125,367.90972900390625
2022-06-13,78.94046020507812,353.9407958984375
2022-06-14,78.60839080810547,352.8742980957031
2022-06-15,79.83234405517578,357.90496826171875
2022-06-16,77.10926818847656,346.0597229003906
2022-06-17,77.22313690185547,346.8057861328125
2022-06-21,79.17766571044922,355.5360107421875
2022-06-22,79.10177612304688,354.8915100097656
2022-06-23,79.95567321777344,358.3703308105469
2022-06-24,82.45104217529297,369.76434326171875
2022-06-27,82.1948471069336,368.35198974609375
2022-06-28,80.47752380371094,360.825439453125
2022-06-29,80.401611328125,360.53155517578125
2022-06-30,79.6046371459961,357.6025390625
2022-07-01,80.56291961669922,361.3847351074219
2022-07-05,80.71472930908203,362.0672302246094
2022-07-06,81.0562973022461,363.29010009765625
2022-07-07,82.29923248291016,368.73114013671875
2022-07-08,82.2138442993164,368.4278259277344
2022-07-11,81.28401947021484,364.218994140625
2022-07-12,80.45854949951172,360.9961242675781
2022-07-13,80.07903289794922,359.1002502441406
2022-07-14,79.7754135131836,358.2281494140625
2022-07-15,81.3409423828125,365.0722351074219
2022-07-18,80.7052230834961,362.0578308105469
2022-07-19,82.90647888183594,371.84027099609375
2022-07-20,83.55164337158203,374.2100524902344
2022-07-21,84.38660430908203,378.020751953125
2022-07-22,83.58011627197266,374.513427734375
2022-07-25,83.62757110595703,374.96844482421875
2022-07-26,82.64080047607422,370.53216552734375
2022-07-27,84.7376480102539,380.153564453125
2022-07-28,85.85724639892578,384.921630859375
2022-07-29,87.195068359375,390.53326416015625
2022-08-01,86.95785522460938,389.3768615722656
2022-08-02,86.39805603027344,386.8080139160156
2022-08-03,87.84025573730469,392.8651123046875
2022-08-04,87.84974670410156,392.5997314453125
2022-08-05,87.61253356933594,391.9361877441406
2022-08-08,87.5461196899414,391.4811706542969
2022-08-09,87.1666030883789,389.92657470703125
2022-08-10,89.07368469238281,398.1165466308594
2022-08-11,88.99778747558594,398.1165466308594
2022-08-12,90.57280731201172,404.8563232421875
2022-08-15,90.97130584716797,406.5246887207031
2022-08-16,91.05670166015625,407.3208923339844
2022-08-17,90.40201568603516,404.4298095703125
2022-08-18,90.63919830322266,405.60516357421875
2022-08-19,89.38680267333984,400.1546936035156
2022-08-22,87.47022247314453,391.8224182128906
2022-08-23,87.30892181396484,390.87451171875
2022-08-24,87.6030502319336,392.12579345703125
2022-08-25,88.89342498779297,397.6615905761719
2022-08-26,85.80032348632812,384.201171875
2022-08-29,85.17411041259766,381.6607360839844
2022-08-30,84.27275085449219,377.4709167480469
2022-08-31,83.68448638916016,374.5987243652344
2022-09-01,83.77935791015625,375.77423095703125
2022-09-02,82.92545318603516,371.81182861328125
2022-09-06,82.5553970336914,370.4089050292969
2022-09-07,84.09248352050781,377.06329345703125
2022-09-08,84.62378692626953,379.52789306640625
2022-09-09,86.0754623413086,385.42401123046875
2022-09-12,86.96735382080078,389.56640625
2022-09-13,83.105712890625,372.6270446777344
2022-09-14,83.39984130859375,374.0489501953125
2022-09-15,82.46052551269531,369.8022766113281
2022-09-16,81.74893188476562,366.98101806640625
2022-09-19,82.39410400390625,369.8270263671875
2022-09-20,81.3978500366211,365.5818786621094
2022-09-21,79.93670654296875,359.204833984375
2022-09-22,79.1966323852539,356.18756103515625
2022-09-23,77.90628051757812,350.21966552734375
2022-09-26,77.10066223144531,346.75506591796875
2022-09-27,76.93859100341797,345.869873046875
2022-09-28,78.4925765991211,352.67535400390625
2022-09-29,76.7765121459961,345.30828857421875
2022-09-30,75.7087173461914,339.9686279296875
2022-10-03,77.74895477294922,348.9441833496094
2022-10-04,80.13245391845703,359.7568359375
2022-10-05,79.96083068847656,358.9192199707031
2022-10-06,79.16952514648438,355.21673583984375
2022-10-07,76.88139343261719,345.30828857421875
